,B Cells,Basal,Endothelial,Fibroblasts,Intercalated,Ionocytes,Macrophages,Mucous,Myoepithelial,Myofibroblasts,RBCs,Schwann Cells,Seromucous,Serous,Striated,T Cells
ROMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RBM39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAND1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MYL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351683417956035,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
SLPI,0.008559290568033855,0.030925285816192628,0.010820027192433674,0.015509688854217529,0.6728556474049886,0.07898896137873332,0.03501926263173421,0.49353938102722167,0.0031286954879760744,0.0,0.09502143859863281,0.13098684549331666,0.18097528616587322,0.02440135876337687,0.14483582178751628,0.08428741296132405
SDC4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFDC2,0.17859964370727538,0.39721272389094037,0.2185776670773824,0.2165658990542094,0.7371184190114339,0.4331358551979065,0.2398218313852946,0.26124022404352826,0.24966696898142496,0.24761989514033,0.0,0.3393897255261739,0.253780456384023,0.13333333333333333,0.6245889027913412,0.0
PLTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZFAS1,0.0,0.9627159555753072,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPB,0.0,0.0,0.0,0.0,0.9859019716580709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
GNAS,0.06666666666666667,0.10548645655314128,0.1551610231399536,0.13818597793579102,0.33289771477381386,0.41852850119272866,0.10237461725870768,0.2197463870048523,0.14115024010340374,0.12949411074320474,0.0,0.14912779331207277,0.07831857204437256,0.08458773295084636,0.13633261919021605,0.0901637315750122
CTSZ,0.0,0.0,0.0,0.0,0.9178402503331502,0.0,0.0,0.9238995154698689,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ATP5F1E,0.06747757196426392,0.1883328119913737,0.19265855153401693,0.14620407422383627,0.25013123750686644,0.4100841204325358,0.2817571759223938,0.27662841478983563,0.18438282012939453,0.19371918042500813,0.0,0.2150736927986145,0.06666666666666667,0.13426106770833332,0.281783668200175,0.2606179118156433
EDN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896976232528687,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
PSMA7,0.0,0.0,0.0,0.0,0.0,0.9883891661961873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
RPS21,0.013647480805714925,0.3484388311704,0.10525218645731609,0.09223753611246745,0.23730898300806683,0.21616138219833375,0.1389751672744751,0.17232246001561483,0.2625388781229655,0.10102571646372477,0.0,0.0637537161509196,0.02326711416244507,0.04074373245239258,0.08818627595901489,0.23225173552831013
COL9A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPDPF,0.0,0.3283180793126424,0.2464449922243754,0.27365652322769163,0.3781356453895569,0.5220247785250346,0.0,0.48231838941574096,0.4108075698216756,0.32307262818018595,0.0,0.26861306031545,0.2,0.24366240501403807,0.3457568009694417,0.2739585796991984
PLPP2,0.0,0.0,0.0,0.0,0.9769683519999186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
BSG,0.0,0.0,0.0,0.0,0.8740940610567729,0.9180670817693074,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSTL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CFD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPX4,0.0,0.6268810550371806,0.0,0.539847715695699,0.5405235131581624,0.7073225617408753,0.48127472003300986,0.5070195674896241,0.5456875443458558,0.0,0.0,0.0,0.0,0.4666666666666667,0.6013264616330465,0.0
ATP5F1D,0.0,0.6483982563018799,0.0,0.0,0.6306490659713745,0.7221288442611694,0.0,0.6376769145329794,0.6100628256797791,0.0,0.0,0.0,0.0,0.6,0.7101983984311422,0.0
CIRBP,0.0,0.6436062653859457,0.0,0.619857402642568,0.5910489161809286,0.6262472033500671,0.0,0.5619955976804097,0.6490175008773804,0.5680471261342367,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
NDUFS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GAMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RPS15,0.013944800694783528,0.2363971471786499,0.06766049861907959,0.07299958070119222,0.14498919645945232,0.1406404972076416,0.11020294825236003,0.17664528290430706,0.1374889095624288,0.06248991886774699,0.0,0.02860581874847412,0.005835012594858805,0.01481953461964925,0.04843515952428182,0.130622398853302
UQCR11,0.0,0.6417870839436849,0.0,0.0,0.627080241839091,0.7666287660598755,0.0,0.6623062094052633,0.6218378265698751,0.0,0.0,0.0,0.0,0.6,0.6938194910685221,0.0
MKNK2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAZ1,0.0,0.34263001680374144,0.26666666666666666,0.3360746105511983,0.3528403719266256,0.5561380426088969,0.4954773386319478,0.3849611282348633,0.3116484840710958,0.3704833388328552,0.0,0.0,0.0,0.27052651246388754,0.29610585371653236,0.33124738931655884
GADD45B,0.0,0.7929708043734233,0.7472438097000123,0.0,0.6858267029126485,0.750355843702952,0.0,0.0,0.0,0.7479115049044291,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
TLE5,0.0,0.6695859591166179,0.0,0.0,0.664941147963206,0.7491278211275737,0.0,0.6812215447425842,0.6979614138603211,0.0,0.0,0.0,0.0,0.6,0.6156869292259216,0.0
GNA11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EEF2,0.0,0.35940891901652017,0.25078163146972654,0.26709961096445717,0.38304954767227173,0.31129303375879924,0.2968178987503052,0.36787275870641073,0.41187028487523397,0.3163796146710714,0.0,0.0,0.2,0.22893295288085938,0.2562551379203796,0.22144891818364462
MAP2K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MYDGF,0.0,0.0,0.0,0.0,0.9012404084205627,0.0,0.0,0.9092790206273397,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
RPL36,0.000751356283823649,0.25865730047225954,0.09285438060760498,0.053794177373250325,0.16190898418426514,0.13267651796340943,0.09464577039082846,0.16746127208073933,0.19256019592285156,0.06589643160502116,0.0,0.006329067548116048,0.008261533578236897,0.026664090156555176,0.04677176078160604,0.1367436408996582
MICOS13,0.0,0.0,0.0,0.0,0.9037535746892293,0.9593664248784383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
NDUFA11,0.0,0.7294415593147278,0.0,0.0,0.7092441757520039,0.7574524124463399,0.0,0.69245365858078,0.7289433360099793,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
ALKBH7,0.0,0.0,0.0,0.0,0.9062580823898315,0.0,0.0,0.9126893083254496,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
RPS28,0.01781159241994222,0.22734123071034748,0.10886936187744141,0.06490320761998494,0.15404345989227294,0.1466699759165446,0.10848328669865927,0.13403541644414266,0.1300172249476115,0.08012594779332478,0.0,0.0010911067326863607,0.000626381238301595,0.017472652594248454,0.06832731564839681,0.1539123853047689
UBL5,0.0,0.6420287251472473,0.0,0.0,0.6526104768117269,0.7804794232050578,0.0,0.6507899721463521,0.6339254379272461,0.0,0.0,0.0,0.0,0.6,0.6228941798210144,0.0
EIF3G,0.0,0.0,0.0,0.0,0.9009176969528199,0.913406785329183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
YIPF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WDR83OS,0.0,0.0,0.0,0.0,0.9062304417292277,0.9322603702545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
TRIR,0.0,0.0,0.0,0.0,0.9190109531084697,0.9081613898277283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
JUNB,0.0,0.4676199038823446,0.46279544830322267,0.33382352590560915,0.4092560966809591,0.3522807240486145,0.23410972356796264,0.2648013790448507,0.3471830368041992,0.5433962901433309,0.0,0.27311322689056394,0.0,0.2,0.20895661115646363,0.3551983555157979
PRDX2,0.0,0.6923940817515055,0.0,0.0,0.6335937182108561,0.6915719628334045,0.0,0.6207806229591369,0.6432397484779357,0.0,0.0,0.0,0.0,0.6,0.6839934666951497,0.0
CALR,0.0,0.0,0.0,0.0,0.9112510363260905,0.0,0.0,0.9208675305048625,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
GADD45GIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IER2,0.0,0.5070030093193054,0.46256974538167317,0.37206072012583413,0.5023197015126546,0.4918332537015279,0.0,0.44061458905537926,0.3889591852823893,0.3991026997566223,0.0,0.3929370681444804,0.0,0.3333333333333333,0.35148532390594484,0.0
C19orf53,0.0,0.0,0.0,0.0,0.9369839946428935,0.8792752186457317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
TECR,0.0,0.0,0.0,0.0,0.8553507526715597,0.8457338730494182,0.0,0.880648656686147,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
NDUFB7,0.0,0.6295051097869873,0.0,0.0,0.6314579923947652,0.7173927863438924,0.0,0.6342370669047038,0.6409690936406454,0.0,0.0,0.0,0.0,0.6,0.6399900913238525,0.0
NOTCH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PLVAP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGLS,0.0,0.0,0.0,0.0,0.9785032987594604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
RPL18A,0.019230465094248455,0.17156137625376383,0.054517646630605064,0.05831856330235799,0.16731526851654052,0.12440483967463176,0.1073397676150004,0.12540576855341592,0.11865906715393067,0.08103252649307251,0.0,0.029417236646016438,0.004822957515716553,0.009908270835876466,0.11184003353118896,0.11208377679189047
JUND,0.0,0.32992666165033974,0.3620612144470215,0.30543218851089476,0.4536514401435852,0.5068086187044779,0.24766522645950317,0.36224895318349204,0.23460613489151,0.40160520474116007,0.0,0.23321120341618856,0.0,0.2,0.2507291873296102,0.35714900493621826
FKBP8,0.0,0.0,0.0,0.0,0.912728750705719,0.9454991896947225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
UBA52,0.0,0.341425347328186,0.258605166276296,0.22623199621836346,0.35745354493459064,0.4589473843574524,0.2620418469111125,0.3460293332735697,0.2970663905143738,0.2526867985725403,0.20417598883310953,0.0,0.0,0.2,0.24700381755828857,0.3366072336832682
REX1BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COPE,0.0,0.0,0.0,0.0,0.9411579926808675,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.8815581997235616,0.0,0.0
NDUFA13,0.0,0.0,0.0,0.0,0.9083146929740906,0.9462722937266032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
UQCRFS1,0.0,0.0,0.0,0.0,0.0,0.9896726926167806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
FXYD3,0.0,0.7031455397605896,0.0,0.0,0.6776520212491354,0.7247275273005168,0.0,0.8206028580665589,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6689219077428182,0.0
FXYD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DMKN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX6B1,0.0,0.6011342287063599,0.0,0.0,0.5607577800750733,0.6759380300839742,0.0,0.6202518502871196,0.5513767798741659,0.5633413712183635,0.0,0.0,0.0,0.5333333333333333,0.6458406170209249,0.0
HCST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TYROBP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SPINT2,0.0,0.5578229228655497,0.0,0.0,0.6278426210085551,0.6354834079742432,0.0,0.6275558153788249,0.5843932747840881,0.0,0.0,0.0,0.5333333333333333,0.5361416459083557,0.5808690309524536,0.0
PSMD8,0.0,0.0,0.0,0.0,0.0,0.9854772845904033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
EIF3K,0.0,0.7457408587137858,0.0,0.0,0.6953162550926208,0.7167011419932048,0.0,0.6863282998402913,0.7208263436953227,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
SIRT2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP36,0.0,0.0,0.8441924214363098,0.0,0.8143145044644674,0.0,0.0,0.7752639770507812,0.0,0.8014700690905253,0.0,0.0,0.0,0.7333333333333333,0.0,0.0
RPS16,0.0,0.37060600916544595,0.313146432240804,0.2936371962229411,0.3942057172457377,0.35800946156183877,0.3772227923075358,0.37165219386418663,0.36096009810765584,0.30150960286458334,0.0,0.2,0.0,0.2587277015050252,0.24459800720214844,0.3413597027460734
BLVRB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBP4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS19,0.0278459628423055,0.28282012542088825,0.10907438198725382,0.0779060959815979,0.1957985480626424,0.16098103125890095,0.2190648078918457,0.14244269132614135,0.1994564414024353,0.10339818398157756,0.0,0.014089361826578776,0.008690102895100912,0.009851451714833577,0.04832957585652669,0.2111829400062561
RABAC1,0.0,0.0,0.0,0.0,0.8976562102635701,0.0,0.0,0.948334546883901,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
KCNN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
APOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOSB,0.0,0.4959980249404907,0.4665186405181885,0.4584329207738241,0.5313515384991964,0.50003502368927,0.0,0.5343185742696126,0.4629554589589437,0.48582185109456383,0.0,0.0,0.0,0.4,0.0,0.4439950426419576
SNRPD2,0.0,0.0,0.0,0.0,0.0,0.9750955740610758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
AP2S1,0.0,0.0,0.0,0.0,0.8594522635142009,0.9238963524500529,0.0,0.8160739739735922,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
NOP53,0.0,0.8824895024299622,0.0,0.0,0.8663564920425415,0.0,0.0,0.8112198114395142,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
SELENOW,0.0,0.5620238145192464,0.6602206150690715,0.0,0.5697949409484864,0.6218685865402221,0.0,0.599191677570343,0.6616010030110677,0.6922218759854635,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
KDELR1,0.0,0.0,0.0,0.0,0.8398030519485473,0.8481566150983174,0.0,0.869152283668518,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
RPL18,0.009698998928070069,0.20485945145289103,0.07048398653666178,0.0852489153544108,0.14683764775594074,0.12215505441029867,0.11495067278544108,0.15019542773564656,0.20589184363683063,0.10138065417607625,0.002717924118041992,0.0,0.004932169119517008,0.017185723781585692,0.045329360167185466,0.11844364802042644
FTL,0.09992632071177164,0.16779516537984213,0.16538880268732706,0.2973192016283671,0.12782907883326214,0.20882741610209146,0.5145855108896892,0.16939055919647217,0.23237051169077555,0.2054067333539327,0.10228739579518636,0.13004773060480754,0.0,0.06666666666666667,0.0874853253364563,0.12844184239705403
RPL13A,0.0,0.7332308332125346,0.0,0.0,0.7083797891934712,0.7035917599995931,0.0,0.7222710649172465,0.7103378176689148,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
RPS11,0.0,0.671907897790273,0.0,0.0,0.6578267018000284,0.6683525363604228,0.6223080555597941,0.6722891767819722,0.6640688300132751,0.0,0.0,0.0,0.0,0.6,0.0,0.0
FCGRT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLK1,0.12529253562291462,0.09201504389444987,0.11320759455362955,0.13244702418645224,0.048556160926818845,0.18689646323521933,0.13841876188913982,0.06479697227478028,0.09840970039367676,0.11195281346638998,0.14794902006785074,0.17853062152862548,0.15923428932825726,0.0,0.6517999092737834,0.16231640179951987
KLK11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETFB,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935590656598409,0.0,0.0
NDUFA3,0.0,0.0,0.0,0.0,0.0,0.9821811437606811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
RPS9,0.027382405598958333,0.2737079858779907,0.05777636369069417,0.10203116337458293,0.1800495743751526,0.10430798530578614,0.1046673854192098,0.16815623839696248,0.20065136750539145,0.08433117071787516,0.000787512461344401,0.03428428570429484,0.007186388969421387,0.0,0.0701280395189921,0.1340717315673828
CDC42EP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TMEM238,0.0,0.0,0.0,0.0,0.9114714026451111,0.0,0.0,0.9353770613670349,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
RPL28,0.03201653162638347,0.3023074547449748,0.12080057462056477,0.09691539208094278,0.18373114267985027,0.16301008462905883,0.18705638647079467,0.213619335492452,0.16940769751866658,0.12842583656311035,0.00019617875417073569,0.015088077386220295,0.0,0.003905355930328369,0.0666866381963094,0.257337216536204
RPS5,0.011023108164469402,0.25336987574895226,0.057395553588867186,0.057604281107584636,0.20085403521855671,0.16864684025446575,0.0884211778640747,0.1664875586827596,0.20511608918507893,0.13001411358515422,0.0,0.032615848382314044,0.004861362775166829,0.010092528661092122,0.03929186264673869,0.1471915364265442
CHMP2A,0.0,0.0,0.0,0.0,0.9121128797531128,0.9385404229164124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
RPS4Y1,0.0,0.9507514397303264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
MRPL40,0.0,0.0,0.0,0.0,0.0,0.9898715297381083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
COMT,0.0,0.0,0.0,0.0,0.0,0.9598589698473613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
CHCHD10,0.0,0.6759488185246786,0.0,0.0,0.5854517300923665,0.6967190106709799,0.0,0.5497350891431173,0.5584204077720643,0.5333333333333333,0.0,0.0,0.0,0.5383591532707215,0.6869375507036845,0.0
DDT,0.0,0.0,0.0,0.0,0.895910398165385,0.9313175042470296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
XBP1,0.4501600503921509,0.0,0.2902535637219747,0.32603731552759807,0.478045129776001,0.322259517510732,0.0,0.64423033396403,0.0,0.26666666666666666,0.28986279567082723,0.3583914915720622,0.4007594029108683,0.41302652756373087,0.29843136072158816,0.0
UQCR10,0.0,0.0,0.0,0.0,0.7844446460405986,0.8675472060839335,0.0,0.8042962511380514,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7575950503349305,0.0
SELENOM,0.0,0.0,0.0,0.6951407392819723,0.6579172809918722,0.6156706094741822,0.0,0.6797021508216858,0.7869741241137187,0.7567232131958008,0.0,0.0,0.0,0.6,0.0,0.0
TIMP3,0.0,0.0,0.8305394172668457,0.8,0.0,0.0,0.0,0.0,0.8017891486485799,0.8108368476231893,0.0,0.0,0.0,0.0,0.0,0.0
EIF3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LGALS1,0.0,0.0,0.0,0.7546166777610779,0.0,0.7266051689783732,0.0,0.0,0.7949154178301493,0.7577048579851786,0.0,0.7446879307428996,0.0,0.6666666666666666,0.0,0.0
EIF3L,0.0,0.8516932805379231,0.0,0.0,0.8407374382019043,0.8672590454419454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
POLR2F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DDX17,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9336880524953206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL3,0.02106278340021769,0.25567711194356285,0.0674059510231018,0.07129504680633544,0.17167776028315226,0.20201171636581422,0.10979804992675782,0.11657826105753581,0.22489982446034748,0.07858384450276693,0.0,0.0003369927406311035,4.872878392537435e-05,0.004416517416636149,0.07684685389200846,0.12722407976786296
ATF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RPS19BP1,0.0,0.0,0.0,0.0,0.0,0.9786893844604492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ST13,0.0,0.868911623954773,0.0,0.0,0.8505363225936889,0.8735893289248149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
RBX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SNU13,0.0,0.0,0.0,0.0,0.9061556895573933,0.9557095726331075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
SMDT1,0.0,0.0,0.0,0.0,0.836033038298289,0.8763883670171102,0.0,0.8185330788294475,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
NDUFA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CYB5R3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPO,0.0,0.787282423178355,0.0,0.0,0.7604361772537231,0.8425096710522969,0.0,0.7610503514607747,0.6666666666666666,0.0,0.0,0.0,0.0,0.668783164024353,0.0,0.0
FBLN1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIM3,0.0,0.0,0.0,0.0,0.9826006213823955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ATP5PF,0.0,0.6825007994969686,0.0,0.0,0.6313522656758627,0.7093141198158264,0.0,0.6220307787259419,0.6286904414494833,0.0,0.0,0.0,0.0,0.6,0.7490221420923869,0.0
APP,0.0,0.0,0.0,0.0,0.941925032933553,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOD1,0.0,0.875514272848765,0.0,0.0,0.8,0.9088644981384277,0.0,0.0,0.8480161348978679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5PO,0.0,0.7552051782608032,0.0,0.0,0.6946250240008036,0.7499079982439677,0.0,0.6885289589564005,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7421287139256795,0.0
CBR1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877963145573934,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
HMGN1,0.0,0.8011739691098531,0.0,0.0,0.7864826162656148,0.869025448958079,0.0,0.7683695435523987,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0
BACE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM3B,0.0,0.0,0.0,0.0,0.8291539510091146,0.8439936558405559,0.0,0.8540247877438863,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
TFF3,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.9744760195414225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PDXK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CSTB,0.0,0.0,0.0,0.0,0.912750228246053,0.9453624010086059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
COL6A1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A2,0.0,0.0,0.0,0.9714588006337483,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
S100B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
