,Cardiomyocyte,Endothelial,Fibroblast,Lymphoid,Myeloid,Neuronal,Pericyte,Smooth Muscle
TENM3,0.0,0.0,0.0,0.0,0.0,2.6621745,0.0,0.0
TET2,0.0,0.0,0.0,0.0,1.6621759,0.0,0.0,0.0
TET3,0.0,0.0,0.0,0.0,1.1846775,0.0,0.0,0.0
TFPI,0.0,0.0,2.0013878,0.0,0.0,0.0,2.2362008,0.0
TFRC,0.0,0.0,0.0,0.0,1.3404794,0.0,0.0,0.0
TGFBI,0.0,0.0,0.0,0.0,1.7982471,0.0,0.0,0.0
TGFBR2,0.0,0.0,2.1220129,1.214746,1.2363136,2.1385236,0.0,0.0
TGFBR3,0.0,0.0,2.3978953,1.2874863,0.0,0.0,0.0,0.0
THADA,0.0,0.0,0.9150475,0.0,0.0,0.0,0.0,0.0
THBS1,0.0,0.0,1.3596358,0.0,1.7811108,0.0,0.0,0.0
THBS2,0.0,0.0,1.4893169,0.0,0.0,0.0,0.0,0.0
THBS4,0.0,0.0,0.0,0.0,0.0,0.0,1.4417028,0.0
THEMIS,0.0,0.0,0.0,1.8850546,0.0,0.0,0.0,0.0
THOC2,0.0,0.0,0.0,0.0,0.0,0.0,1.080223,0.7678503
THRAP3,0.764433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRB,1.3262327,0.0,0.0,0.0,1.0998472,0.0,0.0,0.0
THSD4,2.674797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIAM2,1.1328131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP2,0.0,0.0,0.9276135,0.0,0.0,0.0,0.0,0.0
TIMP3,0.0,1.4656963,1.5141313,0.0,0.0,1.5829338,1.8510854,1.2187508
TJP1,1.0865592,1.4919822,0.86208075,0.0,0.0,0.0,1.8144054,1.185471
TJP2,0.7522497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1392007
TLE4,0.0,0.0,0.0,0.0,1.2008324,0.0,0.0,0.0
TMCC1,1.1189518,0.0,0.0,0.0,1.4821767,0.0,0.0,0.0
TMEM117,1.152366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM131,0.8322709,0.0,0.74465054,0.0,0.95232487,0.0,0.8036735,0.0
TMEM131L,0.0,0.0,0.0,1.1758499,0.0,0.0,0.0,0.0
TMEM132B,0.0,0.0,0.0,0.0,0.0,1.1770133,0.0,0.0
TMEM135,0.0,0.0,1.240926,0.0,0.0,0.0,0.9643117,0.0
TMEM161B-DT,0.8041502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM164,0.89557785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM165,0.0,0.7266588,1.2334607,0.0,1.1732224,0.0,1.5587864,1.4493303
TMEM178B,1.4526424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM181,0.0,0.0,0.0,1.3174092,0.0,0.0,0.0,0.0
CEMIP2,0.0,0.0,0.0,2.1452706,2.128135,0.0,0.0,0.0
TMEM245,0.88898724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM65,1.550834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM71,0.8405364,0.0,0.0,0.0,0.0,1.037384,0.0,0.0
TMOD1,1.047488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMTC1,0.0,1.7969868,0.8484806,0.0,0.0,0.0,0.8785726,0.0
TNFAIP2,0.0,0.0,0.0,0.0,1.1219455,0.0,0.0,0.0
TNFAIP8,0.0,0.0,0.0,1.645941,0.0,0.0,0.0,0.0
TNFRSF1B,0.0,0.0,0.0,0.0,1.2896675,0.0,0.0,0.0
TNIK,1.1423154,0.0,0.0,1.681301,0.0,0.0,0.0,0.0
TNKS,0.85592324,0.0,1.104851,0.0,0.0,0.80425256,1.2965744,1.0801611
TNNI3,0.8398628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNNT2,2.2737925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNRC18,0.0,0.0,0.0,0.0,0.93917686,0.0,0.0,0.0
TNRC6A,1.2923436,0.0,1.3727977,0.9128849,0.9612591,1.3579172,1.4601499,1.2149816
TNRC6B,1.4573003,0.0,1.3048375,2.7277536,1.5330753,1.8847203,1.3167088,0.0
TNRC6C,0.75588584,0.0,1.1433337,0.0,0.0,0.9231553,0.0,0.0
TNS1,1.0219929,1.6985373,1.1981593,0.0,0.0,0.0,1.7200938,1.7424747
TNS3,0.0,0.0,0.0,0.0,1.9614556,0.0,0.0,0.0
TOM1L2,1.0837691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOP1,0.7403798,0.0,0.92133033,0.0,0.0,0.0,1.0271446,1.0385629
TOX,0.0,0.0,0.0,1.5771186,0.0,0.0,0.0,0.0
TPM1,2.2044015,1.6926936,0.0,0.0,0.0,0.0,1.1106217,0.8466584
TRA2A,0.0,0.0,0.75352705,0.0,0.0,0.98923975,1.1159759,0.0
TRABD2B,0.0,0.0,0.0,0.0,0.0,1.1624638,0.0,0.0
TRAF3IP2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,1.2079012,0.0
TRAK1,0.87770903,1.0350959,0.0,0.0,1.0501387,0.0,1.5450051,1.1196474
TRAK2,0.876602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC10,0.0,0.0,0.0,0.8926275,0.0,0.0,0.0,0.0
TRAPPC9,0.9718561,0.0,0.0,1.6510243,1.4143496,0.0,0.0,0.0
TRDN,2.184526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRERF1,0.0,0.0,0.0,1.4466516,0.0,0.0,0.0,0.0
TRIM44,0.0,0.0,0.0,0.0,0.0,0.0,1.0136976,0.7846738
TRIM54,1.0435398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM55,0.7022704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM63,0.7438966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIO,1.5588111,2.4804726,1.6234233,0.0,1.7129165,1.8105456,1.7966721,1.4751163
TRIP12,0.7118057,1.3340588,1.1908579,0.0,1.4080191,0.0,1.1243249,1.0260575
TRPC1,0.8660519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPM7,1.9521071,0.0,0.0,0.0,0.84555626,1.0321203,0.0,0.0
TRPS1,0.0,0.0,2.3644118,0.0,2.7276978,0.79755557,0.83385515,0.0
TSHZ2,0.0,0.0,2.3641572,0.0,0.0,0.0,0.0,0.0
TSPAN11,0.0,0.0,0.0,0.0,0.0,1.0822185,0.0,0.0
TSPAN14,0.0,1.275636,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN9,0.8335937,1.1823196,0.0,0.0,0.0,0.0,0.0,0.0
TTC17,0.95892143,0.0,1.24014,1.336124,1.1514039,1.0246187,1.213566,1.0570163
TTC28,0.0,2.2598386,2.2930114,0.0,0.0,1.74591,1.9702132,1.833359
TTC3,1.2671435,0.0,0.8345521,0.0,0.8375516,0.0,0.0,0.0
TTC39C,0.0,0.0,0.0,1.1908011,0.0,0.0,0.0,0.0
TTLL7,0.0,0.0,0.0,0.0,0.0,0.9034945,0.0,0.0
TTN,5.7355504,1.7189655,1.2522275,1.9975464,2.665072,1.6454275,2.0492268,1.5122674
TTN-AS1,1.3315923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTTY14,1.9305964,0.0,1.2521384,0.0,0.0,0.0,0.0,0.0
TXNIP,1.8201622,0.0,1.1963044,1.2939758,0.0,1.1088494,1.0532889,0.0
TXNRD1,0.8744783,0.0,1.060763,0.0,0.0,0.0,0.0,0.0
UACA,0.0,1.8282996,0.0,0.0,0.0,0.0,0.99094075,0.0
UAP1,0.0,0.0,0.91356945,0.0,0.0,0.0,0.0,0.0
UBA2,0.0,0.0,0.0,0.0,0.0,0.0,1.4273317,0.82909477
UBAC2,0.8449051,0.0,0.0,1.3751122,1.2246515,0.0,0.0,0.0
UBE2B,0.7990673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D3,1.0312487,1.3191128,1.3881159,0.0,1.2751712,1.0697355,1.1573532,1.4083693
UBE2E1,0.0,0.0,0.0,0.0,0.0,0.0,1.0189288,0.0
UBE2E2,1.6959577,0.0,2.1352282,0.0,1.9589659,0.0,1.9620947,1.4237294
UBE2G1,0.8293111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2H,1.2729915,0.0,0.0,0.0,0.0,0.80425256,0.0,0.0
UBE2K,0.7384918,0.0,1.0704907,1.0808127,1.0968819,0.0,0.94784886,0.0
UBE2R2,0.95042074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE3A,0.0,0.0,0.7578093,0.0,0.0,0.0,0.0,0.0
UBE4B,0.8303682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBR1,0.0,1.0335784,0.7203394,0.0,0.0,0.0,1.0146496,1.4887855
UBR2,0.8219899,0.0,0.8491689,1.3174092,0.85212743,0.0,0.72764814,0.0
UBR3,1.6008534,0.0,1.3760512,0.0,0.8462361,1.3020046,1.5162088,1.4452872
UBR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9700756
UBR5,1.5133023,1.2640371,1.6857637,1.5313686,1.4480193,1.2404019,1.6268631,1.5223458
UGCG,0.0,2.001757,0.0,0.0,0.0,0.0,0.0,0.0
UGGT2,0.0,0.0,1.5998276,0.0,0.0,0.0,1.4163563,1.5238143
UGP2,0.7856751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC5C,0.0,0.0,1.4386299,0.0,0.0,0.0,1.2019699,1.0197805
USO1,0.75358653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP13,0.87224394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP15,1.0062623,0.0,0.98072517,1.7882268,1.836456,0.0,0.70497936,0.93669367
USP24,0.0,0.0,0.0,1.2455796,0.0,0.0,0.93619865,0.0
USP25,0.7697464,0.0,0.0,1.36165,0.0,0.0,0.0,0.0
USP28,0.6977031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP3,0.0,0.0,0.6943512,1.204498,0.757146,0.0,0.0,0.0
USP32,0.0,0.0,0.7364435,0.0,1.3775461,0.0,0.0,0.0
USP34,1.5726128,1.6955034,1.6763368,1.9845129,1.6983246,1.5712018,1.7851237,1.6278493
USP47,1.3799345,0.0,1.3938416,1.0244485,0.0,1.2395294,1.5798664,1.2500031
USP53,1.0000299,0.0,0.99168676,0.0,0.0,0.0,0.0,0.0
USP54,0.7984619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP9X,0.0,0.0,0.7761816,0.0,1.1128113,0.0,0.0,0.0
USP9Y,0.7597405,0.0,0.71212304,1.0142707,0.0,0.0,0.0,0.0
UST,0.0,0.0,1.2608572,0.0,0.0,0.0,0.0,0.0
UTRN,1.208354,2.6804442,1.4210443,2.964364,1.8874092,1.9629009,2.6247675,2.1297665
UTY,1.4025046,0.0,1.2637182,1.7506802,1.2725749,0.0,1.3365357,1.2903831
UVRAG,0.0,1.6879162,0.99184686,0.0,1.3187115,0.0,0.0,0.0
VAPA,0.70783925,0.0,0.0,0.0,1.1893857,0.0,0.0,0.0
VAV3,0.0,0.0,0.0,1.2940822,1.8690223,0.0,0.0,0.0
VCAN,0.0,0.0,1.9937015,0.0,0.0,0.0,0.0,0.0
VCL,1.1585512,0.0,0.0,0.0,0.0,0.0,0.0,0.8598765
VGLL4,0.0,0.0,0.0,0.0,0.0,0.9411739,0.0,0.0
VIM,0.0,0.0,1.3764384,0.0,0.0,1.5492257,0.0,0.0
VIPR2,0.95085907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VLDLR-AS1,1.4014845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VMP1,0.83580804,0.0,1.3862569,0.0,2.2505093,1.9086273,1.0052726,1.454025
VOPP1,0.0,0.0,0.0,0.0,0.7206109,0.0,0.0,0.0
VPS13A,1.2213104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS13B,1.389415,1.414114,2.0406108,2.1121655,2.0426524,1.485208,1.5798664,1.616677
VPS13C,0.6990236,0.9574853,1.0324695,1.8667849,1.7666852,1.6832014,1.1338134,0.0
VPS13D,1.4384665,1.1562325,1.1215963,0.0,1.1196463,1.0880581,1.9328673,1.8807367
VPS8,1.6342111,0.0,0.0,0.0,1.2446969,0.0,0.0,0.0
VTI1A,0.0,1.4324086,1.1851504,1.5937846,1.5695931,0.0,0.9189693,1.1916766
VWA8,1.6182153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWF,0.0,3.4490862,0.0,0.0,0.0,0.0,0.0,0.0
WAC,0.8548349,1.4233721,1.4449149,1.6670378,1.4561012,1.1312463,1.4322264,1.2904308
WARS1,0.0,1.7279801,0.0,0.0,0.0,0.0,0.0,0.0
WASF2,0.0,0.0,0.0,0.0,0.9812983,0.0,0.0,0.0
WASHC4,0.0,0.0,0.0,0.0,1.1209702,0.0,0.0,0.0
WBP1L,0.0,0.0,0.0,0.0,0.7981304,0.0,0.0,0.0
WDFY2,0.0,0.0,0.0,0.0,1.4721332,0.0,0.0,0.8601365
WDFY3,0.9055958,0.0,1.609838,0.0,2.3229742,1.42421,1.441087,1.2429473
WDPCP,1.4250488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNC2I1,1.2620816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR70,0.7774185,0.0,0.993129,0.0,1.2020516,0.0,0.0,0.0
WIPF1,0.0,0.0,0.0,1.865515,1.291769,1.6571765,0.0,0.0
WNK1,1.6257966,2.132656,1.1288345,1.6924223,1.4821767,0.0,0.0,0.0
WNK2,1.0463481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSB1,1.0658522,1.5562723,1.4742718,0.0,1.7121408,2.2955773,1.4137607,1.3190627
WWC2,0.0,1.5174584,1.1631441,0.0,0.0,0.0,0.0,0.0
WWOX,1.4271512,0.0,2.0056427,1.0779002,1.72995,1.3827797,1.2893348,1.3949916
WWP1,0.72931194,0.0,0.0,0.0,0.91847134,0.0,0.0,0.0
WWTR1,0.0,1.8763219,1.7491069,0.0,0.0,0.0,0.0,0.0
XIST,0.0,0.0,0.0,0.0,0.0,1.2983141,0.0,0.0
XKR4,0.0,0.0,0.0,0.0,0.0,3.9477947,0.0,0.0
XPO6,0.0,0.0,0.0,1.2173197,0.0,0.0,0.0,0.0
XPR1,1.893076,1.6629548,0.0,0.0,0.0,0.0,0.0,0.0
XRCC5,0.0,0.0,0.99759144,0.0,0.0,0.0,0.9059047,1.0734613
XRN1,0.0,0.0,0.9558069,1.3191173,0.78356946,0.0,0.96789086,0.0
XRN2,0.0,0.0,0.7231679,0.0,0.0,0.0,0.0,0.0
YAP1,0.7770692,0.0,1.2455776,0.0,0.0,0.0,0.0,0.0
YBX3,1.6065111,1.3793225,1.3747808,0.0,0.0,0.0,1.244345,2.3193836
YES1,0.0,1.1461804,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB16,1.7871736,0.8397895,1.6682588,0.0,0.0,1.2215213,1.8816679,1.884681
ZBTB20,2.9385843,2.6454961,3.26104,2.5877733,2.112485,3.3324249,3.1622815,2.854993
ZBTB38,0.95227444,0.0,0.0,0.0,0.0,1.213649,0.0,0.0
ZC3HAV1,0.0,0.0,0.0,1.6251426,0.0,0.0,0.0,0.0
TUT4,1.1350291,0.0,0.87062657,1.6646042,0.0,0.0,0.0,0.0
ZCCHC7,0.8887764,0.0,1.6427319,1.6282763,0.93766165,1.440103,1.3710405,1.3468666
ZEB1,1.031946,2.2284007,2.453548,1.6878266,0.0,0.9832314,2.4626894,2.4545445
ZEB2,0.0,0.0,1.495934,0.0,2.832036,2.357095,1.837306,1.5931587
ZFAND3,1.6725492,2.2930114,2.2049057,2.2835596,2.4630988,1.8760878,2.4753475,2.370064
ZFC3H1,0.0,0.0,0.0,0.0,1.1113391,0.0,0.0,0.0
ZFHX3,0.0,0.0,1.5755959,0.0,1.7000595,0.0,1.7976167,3.1229622
ZFP36L1,0.0,0.0,1.4349627,0.0,1.8928963,0.0,0.0,0.0
ZFP36L2,0.0,0.0,1.1489697,1.289516,0.0,0.0,0.0,0.0
ZFPM2,1.8718481,0.0,2.2704825,0.0,0.0,0.0,2.2023969,1.7766092
ZFR,0.0,0.0,0.8997989,0.0,0.0,0.0,0.0,0.0
ZHX2,1.5455856,0.0,1.1110998,1.4117658,0.0,0.0,0.0,1.7569978
ZMYM2,1.0423498,0.0,1.291004,1.3894329,1.6933272,0.9034945,1.1038395,0.95532525
ZNF106,0.8664911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709387
ZNF148,0.8627134,0.0,0.0,0.0,1.040097,0.0,0.8762364,0.0
ZNF207,0.0,0.0,0.90419376,0.0,0.0,0.0,0.9559548,0.0
ZNF280D,0.8958781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF292,1.3342131,0.0,0.78867567,1.5306779,1.5056384,0.0,1.0093553,0.0
ZNF407,1.128516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF438,0.6978046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF536,0.0,0.0,0.0,0.0,0.0,2.3763583,0.0,0.0
ZNF609,0.0,0.0,1.2049887,1.2042723,1.5439907,0.0,1.0085249,0.7040928
ZNF638,1.9952784,1.5724111,2.1073897,1.6552908,1.5919628,2.3971002,2.2544699,1.9597512
ZNF644,0.76437163,0.0,1.0377371,0.9636754,1.2284834,1.3745601,1.0110207,1.252897
ZNF710,0.0,0.0,0.0,0.0,1.1054933,0.0,0.0,0.0
ZNF831,0.0,0.0,0.0,1.5787964,0.0,0.0,0.0,0.0
ZNF91,1.2312236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZRANB2,0.86481667,0.0,1.3489752,1.191882,0.0,1.0471275,1.1472796,1.1434815
ZSWIM6,0.7451736,1.5261346,1.1020575,0.0,2.610684,2.6451244,0.0,1.3554553
