,BEST4+ cell,Enterocyte progenitor cell subset 2,Enterocyte progenitor cell subset 3,Enterocyte subset 1,Enterocyte subset 2,Enteroendocrine cell subset 1,Enteroendocrine cell subset 2,Goblet cell subset 1,Goblet cell subset 2,Goblet cell subset 3,Goblet progenitor,Mature enterocyte subset 1,Mature enterocyte subset 2,Microfold cell,Mixed cell types,Paneth cell,Stem cell,Transit amplifying cell subset 1,Transit amplifying cell subset 2,Transit amplifying cell subset 3,Tuft cell,enterocyte progenitor subset 1
THOC3,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0
SIMC1,0.6931472,1.0986123,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
NOP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
HIGD2A,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.3862944,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
CLTB,1.3862944,0.6931472,1.0986123,1.0986123,1.3862944,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,1.3862944,1.3862944,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
FAF2,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
CDHR2,1.0986123,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,1.9459101,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
UIMC1,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
FGFR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
NSD1,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944,1.0986123,1.3862944,1.3862944,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.3862944,1.0986123
MXD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
PRELID1,1.3862944,1.3862944,1.9459101,1.7917595,1.7917595,1.0986123,1.0986123,1.3862944,0.6931472,1.0986123,1.3862944,1.609438,1.609438,1.0986123,1.3862944,0.6931472,1.3862944,1.9459101,1.9459101,1.7917595,1.0986123,1.7917595
LMAN2,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.3862944,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
F12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
GRK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
TMED9,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.7917595,0.6931472,0.6931472,1.609438,0.6931472,0.6931472,1.3862944,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472
NHP2,0.6931472,0.6931472,1.3862944,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
HNRNPAB,1.7917595,1.7917595,2.0794415,1.609438,1.3862944,1.609438,1.3862944,1.609438,1.3862944,1.9459101,2.0794415,1.3862944,1.3862944,1.0986123,1.7917595,1.3862944,1.7917595,2.3025851,2.1972246,2.0794415,1.3862944,2.0794415
PHYKPL,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,1.0986123,1.0986123,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
ADAMTS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUFY1,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
HNRNPH1,1.3862944,1.609438,1.3862944,1.0986123,1.0986123,1.7917595,1.7917595,1.3862944,1.609438,1.7917595,1.609438,1.0986123,1.0986123,1.3862944,1.609438,1.4978662,1.3862944,1.3862944,1.609438,1.3862944,1.609438,1.3862944
CANX,1.7917595,2.0794415,2.0794415,2.0794415,2.0794415,1.609438,1.609438,2.1972246,1.7917595,1.9459101,2.1972246,1.9459101,2.0794415,1.7917595,2.1972246,1.7917595,1.7917595,2.0794415,2.1972246,2.0794415,1.609438,2.1972246
MGAT4B,1.0986123,1.0986123,1.3862944,1.609438,1.609438,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.609438,1.609438,0.6931472,0.6931472,0.6931472,0.6931472,1.3862944,1.3862944,1.3862944,0.6931472,1.3862944
SQSTM1,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.7917595,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944,1.0986123,1.3862944,1.609438,1.0986123,1.0986123,2.1972246,1.0986123,1.0986123
RNF130,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.0,1.7917595,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
MAPK9,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472
CNOT6,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
MGAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTNL8,1.3862944,1.7917595,1.609438,2.0794415,1.9459101,1.0986123,1.0986123,1.3862944,1.9459101,1.7917595,1.3862944,2.3025851,2.3025851,0.6931472,1.609438,1.609438,1.3862944,1.3862944,1.0986123,1.0986123,1.0986123,1.3862944
BTNL3,0.6931472,0.6931472,0.6931472,1.3862944,1.609438,0.0,0.0,0.0,0.6931472,0.0,0.0,1.609438,1.7917595,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
RACK1,2.6390574,2.524928,2.8903718,2.7725887,2.3025851,2.3025851,2.0794415,2.5649493,1.7917595,2.6390574,2.4849067,2.0794415,1.7917595,2.5649493,2.5649493,2.1972246,2.8903718,2.7725887,2.7080503,2.8332133,2.3025851,2.8332133
EXOC2,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMDS,3.0445225,2.9957323,2.6390574,2.7080503,2.9957323,3.583519,3.1354942,4.1271343,4.6821313,4.189655,3.8606744,2.944439,2.8903718,2.1972246,3.3322046,3.9701138,2.6390574,2.7080503,2.5649493,2.7080503,2.7080503,2.8332133
ENSG00000250903,1.9459101,1.609438,1.3862944,1.7917595,1.609438,1.609438,1.9459101,1.3862944,1.9459101,1.3862944,1.609438,1.609438,1.3862944,0.6931472,1.609438,1.609438,1.609438,1.3862944,1.0986123,1.0986123,1.9459101,1.3862944
SERPINB1,1.3862944,1.3862944,1.609438,1.7917595,1.609438,1.0986123,1.3862944,1.609438,1.0986123,1.609438,1.3862944,1.3862944,1.609438,1.609438,1.3862944,1.0986123,1.609438,1.3862944,1.609438,1.7917595,1.0986123,1.609438
SERPINB6,1.7917595,1.7917595,1.7917595,1.7917595,1.9459101,1.3862944,1.3862944,1.609438,1.3862944,1.3862944,1.3862944,1.3862944,1.609438,1.3862944,1.609438,1.0986123,1.609438,1.609438,1.9459101,1.7917595,1.0986123,1.7917595
NQO2,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.6931472
RIPK1,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
BPHL,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBB2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
PSMG4,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
SLC22A23,1.3862944,1.3862944,1.0986123,1.3862944,1.609438,0.6931472,0.6931472,2.0794415,2.3978953,1.609438,1.9459101,1.3862944,1.3862944,0.6931472,1.3862944,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123
PRP4K,1.3862944,1.3862944,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944,1.0986123,1.0986123,1.3862944,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.2424533,1.0986123,1.3862944,1.3862944,1.0986123,1.3862944,1.3862944
ECI2,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.89587975,0.6931472,0.6931472,0.6931472
CDYL,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
LYRM4,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
FARS2,1.0986123,1.3862944,1.0986123,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,1.0986123,0.6931472,0.0,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123
F13A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RREB1,1.3862944,1.3862944,1.0986123,1.3862944,1.3862944,1.0986123,1.3862944,1.3862944,1.609438,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123
SSR1,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.7917595,1.0986123,1.0986123,1.609438,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
RIOK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
DSP,2.3978953,1.9459101,1.7917595,2.0794415,2.1972246,2.4849067,2.3025851,1.9459101,1.7917595,1.9459101,1.7917595,2.0794415,1.9459101,1.0986123,2.1972246,1.609438,2.0794415,1.7917595,2.0794415,2.0794415,1.9459101,1.9459101
SNRNP48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
TXNDC5,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
EEF1E1,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
SLC35B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
GCNT2,0.6931472,1.0986123,1.0986123,1.3862944,1.3862944,0.6931472,1.0986123,0.0,0.6931472,0.0,0.0,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,1.0986123
PAK1IP1,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
TMEM14C,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
TMEM14B,1.0986123,1.0986123,1.3862944,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.3862944,1.0986123,0.6931472,1.3862944,1.3862944,1.0986123,1.0986123,0.6931472,1.3862944
NEDD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADTRP,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
HIVEP1,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
GFOD1,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL7,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.3862944,1.0986123,0.6931472,1.0986123,1.3862944,1.3862944,1.0986123,0.6931472,1.0986123
RANBP9,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472
MCUR1,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.0,0.0,0.6931472,0.0,0.0,0.6931472,1.3862944,1.3862944,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
JARID2,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,1.7917595,1.3862944,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123,0.6931472,1.7917595,0.6931472,1.0986123,1.0986123,0.6931472,1.0986123,1.0986123,1.609438,0.6931472
DTNBP1,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
MYLIP,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0
ATXN1,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.0,0.6931472,1.0986123,1.3862944,0.0,0.6931472,1.3862944,1.3862944,1.0986123,0.6931472,1.3862944,1.0986123,0.0,0.0,0.6931472,1.7917595,0.6931472
FAM8A1,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP153,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
KIF13A,1.609438,1.609438,1.609438,1.3862944,1.0986123,1.3862944,1.7917595,1.3862944,1.609438,1.3862944,1.0986123,1.3862944,1.0986123,1.3862944,1.3862944,1.3862944,1.609438,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944
TPMT,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
KDM1B,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0
DEK,1.609438,2.0794415,2.1972246,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944,1.7917595,2.3025851,1.3862944,1.7917595,1.7917595,1.9459101,1.3862944,1.7917595,2.5649493,2.1972246,2.0794415,1.7917595,2.1972246
RNF144B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBOAT1,1.7917595,0.6931472,0.6931472,0.6931472,1.0986123,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
E2F3,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
CDKAL1,1.0986123,1.609438,1.3862944,1.0986123,1.0986123,2.5649493,1.7917595,1.3862944,1.9459101,1.7917595,1.609438,1.0986123,1.0986123,0.6931472,1.609438,1.609438,1.3862944,1.3862944,1.0986123,1.0986123,1.7917595,1.3862944
SOX4,1.0986123,1.3862944,1.609438,0.6931472,0.6931472,2.5649493,1.609438,0.6931472,1.0986123,3.0910425,1.0986123,0.6931472,0.6931472,0.6931472,1.609438,1.0986123,2.0794415,1.609438,1.609438,1.609438,2.0794415,1.3862944
CASC15,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRS2,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
TDP2,0.0,0.6931472,0.6931472,0.6931472,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,1.3862944,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
ACOT13,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
C6orf62,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
GMNN,1.609438,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472
CARMIL1,2.1972246,2.3025851,1.9459101,2.1972246,2.3978953,1.9459101,2.1972246,2.1972246,2.6390574,2.0794415,2.0794415,2.1972246,2.1972246,1.3862944,2.3025851,2.4849067,2.0794415,1.9459101,1.9459101,1.9459101,2.8903718,2.0794415
SCGN,0.0,0.0,0.0,0.0,0.0,1.0986123,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC17A4,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM38,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3465736,0.0,0.0,0.0,0.0
H3C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0
H1-2,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.7917595,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,2.0794415,0.0,0.0,0.6931472,0.0
H4C3,1.609438,1.3862944,1.7917595,1.3862944,1.0986123,1.3862944,1.0986123,1.3862944,1.0986123,1.609438,3.8815107,1.3862944,1.0986123,1.3862944,2.0794415,1.0986123,1.609438,4.276666,1.609438,1.609438,1.609438,1.609438
H2BC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
H2AC6,0.0,0.0,0.0,0.0,0.0,1.3862944,1.0986123,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0
H1-4,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.6931472,1.3862944,0.0,0.0,0.0,0.6931472,0.0,0.6931472,1.7917595,0.0,0.0,1.0986123,0.0
H2BC5,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0
H2BC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
H4C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
H1-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,0.0,0.0,0.0,0.0
H3C7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
H2BC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
H3C8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0
H4C8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
HMGN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
H2AC11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0
H2AC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0
H2AC14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
H2BC15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2AC16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
H1-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7005987,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,0.0,0.0,0.0,0.0
H2AC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
TRIM27,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-F,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472
